,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
506,Skullcandy Set in-Ear Earbuds - Black/White,Visit the Skullcandy Store,$21.99,4.4 out of 5,/Skullcandy-Earbuds-Microphone-Resistant-Isolating/dp/B07HB8YG26/ref=sr_1_5?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-5,423 ratings,"['sound quality', 'noise cancellation', 'periods of time', 'great sound', 'earbuds', 'ear', 'headphones', 'stay', 'mic', 'calls', 'hear', 'volume', 'bass', 'value', 'brands', 'running', 'sounds']"
507,JLab J6MS JBuds Stereo to Mono In-Ear Single Earbud | Style Headset with Enterprise Class Microphone | 3.5mm Headphone Jack | Black,Visit the JLAB Store,$11.99,4.1 out of 5,/Stereo-Headset-Enterprise-Microphone-Headphone/dp/B0060RBZA6/ref=sr_1_10?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJLAB&rnid=2528832011&s=electronics&sr=1-10,703 ratings,"['earbud', 'sound quality', 'single ear', 'hands free', 'single earbud', 'ear open', 'listening to music', 'stereo to mono', 'good sound', 'cell phone', 'left and right', 'able to hear', 'ear pieces', 'going on around', 'audio books']"
508,Skullcandy Ink'd Plus Wireless In-Ear Earbud - Deep Red,Visit the Skullcandy Store,$37.99,4.3 out of 5,/Skullcandy-Inkd-Plus-Wireless-Earbud/dp/B07QZPDR7G/ref=sr_1_18?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-18,"2,312 ratings","['battery life', 'sound quality', 'skullcandy', 'charging port', 'around my neck', 'long time', 'quit working', 'stopped working', 'power button', 'wireless headphones', 'waste your money', 'noise cancellation']"
509,Koss KSC17 Streetstyle Collapsible Headphone with Volume Control,Visit the Koss Store,$15.41,3.5 out of 5,/Koss-Streetstyle-Collapsible-Headphone-Control/dp/B0000UV0IQ/ref=sr_1_77?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298266&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-77,92 ratings,"['volume control', 'sound quality', 'behind the head', 'top of my head', 'ear cushions', 'good sound', 'something over the top', 'want something', 'earbuds want', 'works great', 'long cord', 'get what you pay']"
510,Pioneer SE-CX9-S Headphones,Visit the Pioneer Store,No Price,3.5 out of 5,/Pioneer-SE-CX9-S-Headphones/dp/B00JSPCQR8/ref=sr_1_22?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APIONEER&rnid=2528832011&s=electronics&sr=1-22,28 ratings,"['sound quality', 'stethoscope effect', 'adjust the volume', 'airplane adapter', 'set of headphones', 'se-cx9 headphones', 'ever heard', 'sound great', 'earbuds', 'ears', 'cord', 'earpieces', 'earphones', 'tips']"
511,Koss 187197 Keb6i In-Ear Headphones (White),Visit the Koss Store,No Price,4.5 out of 5,/Koss-187197-Keb6i-Headphones-White/dp/B00LG9J9NS/ref=sr_1_7?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-7,7 ratings,['No Review']
512,Panasonic Inner Ear Headphones RP-HJE150-A,Visit the Panasonic Store,No Price,4.2 out of 5,/Panasonic-Inner-Ear-Headphones-RP-HJE150-A/dp/B001HXYEXI/ref=sr_1_91?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298338&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-91,658 ratings,['No Review']
513,"Bang & Olufsen 1646102 Beoplay E8 2.0 Truly Wireless Bluetooth Earbuds and Charging Case - Limestone, One Size",Visit the Bang & Olufsen Store,$208.01,3.3 out of 5,/Bang-Olufsen-1646102-Wireless-Bluetooth/dp/B07MDX8Q5D/ref=sr_1_5?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-5,876 ratings,"['sound quality', 'battery life', 'bang and olufsen', 'true wireless', 'noise cancelling', 'noise cancellation', 'left earbud', 'charging case', 'wireless charging', 'great sound', 'wireless earbuds', 'right earbud']"
514,.Sony PlayStation Vita Headset Earbud Microphone Earpiece . Headphone (Black),Visit the Sony Store,No Price,4 out of 5,/PlayStation-Headset-Microphone-Earpiece-Headphone/dp/B071FFXTZJ/ref=sr_1_130?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298233&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-130,1 rating,['No Review']
515,Audio-Technica Balanced Armature Type Inner Ear Monitor Headphones Gold ATH-CKB50 GD,Visit the Audio-Technica Store,No Price,3.2 out of 5,/Audio-Technica-Balanced-Headphones-ATH-CKB50-GD/dp/B00OTAD1HQ/ref=sr_1_78?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298632&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-78,6 ratings,['No Review']
516,Koss KPH14W Side Firing Headphone (White),Visit the Koss Store,$13.99,3.5 out of 5,/Koss-KPH14W-Firing-Headphone-White/dp/B00XHRTVOY/ref=sr_1_13?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-13,695 ratings,"['sound quality', 'sony mdr-w', 'side firing', 'hurt my ears', 'old sony', 'sound is good', 'sony headphones', 'small head', 'stay in place', 'another pair', 'ear pieces', 'replacement for sony', 'ear canal', 'large head']"
517,AudioTechnica ATH-CKR300BT Wireless Earbuds (Gray),Visit the Audio-Technica Store,$59.00,No Review,/AudioTechnica-ATH-CKR300BT-Wireless-Earbuds-Gray/dp/B08168PD29/ref=sr_1_22?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-22,No Ratings,['No Review']
518,"Jabra Halo Free Wireless Bluetooth Stereo Earbuds (Retail Packaging), Black",Visit the Jabra Store,$22.52,3.4 out of 5,/Jabra-Wireless-Bluetooth-Earbuds-Packaging/dp/B01J63O2DM/ref=sr_1_10?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-10,98 ratings,"['sound quality', 'battery life', 'earbuds', 'bluetooth headphones', 'easy to connect', 'halo free', 'phone calls', 'right away', 'build quality', 'charging port', 'listen to music', 'headphone jack', 'different sized']"
519,"JVC HAFR37A Marshmallow Headphones with Mic, Blue",Visit the JVC Store,No Price,4.3 out of 5,/JVC-HAFR37A-Marshmallow-Headphones-Blue/dp/B00DZASZKY/ref=sr_1_27?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298732&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-27,176 ratings,"['memory foam', 'sound quality', 'earbuds', 'listen to music', 'stay in my ears', 'stopped working', 'ear canals', 'always seem', 'great value', 'great sound', 'love the jvc marshmallow', 'earbuds ever']"
520,Skullcandy Ink'd 2.0 Micd Purple/Salmon/Green In-ear Headphones (S2IKJY-530),Visit the Skullcandy Store,No Price,3.7 out of 5,/Skullcandy-Purple-Salmon-Headphones-S2IKJY-530/dp/B01BPF7WE0/ref=sr_1_102?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298673&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-102,82 ratings,['No Review']
521,"Bang & Olufsen Beoplay E8 3rd Generation True Wireless in-Ear Bluetooth Earphones, Qi Charging 35 Hours of Playtime, Black & Beoplay Charging Pad - Qi-Certified Wireless Charger, Black",Visit the Bang & Olufsen Store,$475.00,No Review,/Bang-Olufsen-Generation-Bluetooth-Earphones/dp/B082VT992H/ref=sr_1_11?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-11,No Ratings,['No Review']
522,Sennheiser RS 2000 Digital Wireless Headphone,Visit the Sennheiser Consumer Audio Store,$179.95,3.8 out of 5,/Sennheiser-RS-2000-Wireless-Headphone/dp/B06XYTQJTN/ref=sr_1_22?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-22,42 ratings,"['sound quality', 'hard of hearing', 'adjust the volume', 'older sennheiser', 'sound great', 'quality sound', 'ear', 'headset', 'headphone', 'plug', 'model', 'audio', 'hear', 'wireless', 'balance', 'front', 'watching']"
523,Audio Technica ATH-CM707| Earsuit Inner Ear Headphones (Japan Import),Visit the Audio-Technica Store,$108.00,3.9 out of 5,/Audio-Technica-ATH-CM707-Earsuit-Headphones/dp/B004AE2CJ4/ref=sr_1_55?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298629&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-55,101 ratings,['No Review']
524,"Koss KE7 Earbuds, 2 Pack",Visit the Koss Store,$9.98,No Review,/Koss-KE7-Earbuds-2-Pack/dp/B00I8DW91Y/ref=sr_1_40?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298254&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-40,No Ratings,['No Review']
525,Sony MDR-E9LP Earphone. SONY HEAPDHONES 300KJ/HIGH POWER NEODYMIUM HEADST. Stereo - Violet - Mini-phone - Wired - 18 Hz 22 kHz - Dynamic - Earbud - Binaural - Open - 3.94 ft Cable,Visit the Sony Store,No Price,5 out of 5,/Sony-MDR-E9LP-Earphone-HEAPDHONES-NEODYMIUM/dp/B006C6EKPC/ref=sr_1_112?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298230&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-112,1 rating,['No Review']
526,New - Koss Corporation IN THE EAR EARBUDS - DQ2923,Visit the Koss Store,No Price,2.5 out of 5,/New-Koss-Corporation-EARBUDS-DQ2923/dp/B007W4FMEQ/ref=sr_1_37?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298254&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-37,3 ratings,['No Review']
527,JBL Endurance Peak True Wireless Bluetooth in-Ear Sport Headphones - Blue,Visit the JBL Store,$99.95,3.9 out of 5,/JBL-Endurance-Waterproof-Headphones-Microphone/dp/B07GVQR3JJ/ref=sr_1_30?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298808&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-30,217 ratings,"['sound quality', 'battery life', 'charging case', 'true wireless', 'left earbud', 'noise cancellation', 'even though', 'fall out of my ears', 'phone calls', 'wireless headphones', 'left ear', 'low end', 'truly wireless']"
528,Skullcandy 50/50 (Discontinued by Manufacturer),Visit the Skullcandy Store,No Price,4.3 out of 5,/Skullcandy-50-Discontinued-Manufacturer/dp/B007136AUS/ref=sr_1_87?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298669&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-87,38 ratings,['No Review']
529,"Samsung Galaxy Buds, Bluetooth True Wireless Earbuds with Wireless Charging Case (Renewed)",Visit the Amazon Renewed Store,$64.00,4.4 out of 5,/Samsung-Galaxy-Buds-Bluetooth-Wireless/dp/B07TQS33TM/ref=sr_1_20?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-20,82 ratings,['No Review']
530,"JLab Audio JBuds Pro Premium in-Ear Earbuds with Mic, Guaranteed Fit, Guaranteed for Life - Blue",Visit the JLAB Store,$9.88,4.4 out of 5,/Audio-JBuds-Premium-Earbuds-Guaranteed/dp/B077MNW1FV/ref=sr_1_8?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJLAB&rnid=2528832011&s=electronics&sr=1-8,270 ratings,"['sound quality', 'listen to music', 'another pair', 'stop working', 'second pair', 'earbuds', 'last even half as long', 'great price', 'buy another', 'works great', 'sound great', 'amazing sound', 'great headphones']"
531,"Shure SE846 Wireless Earphones with Bluetooth 5.0, Sound Isolating, Blue",Visit the Shure Store,No Price,3.9 out of 5,/Shure-Wireless-Earphones-Bluetooth-Isolating/dp/B07WLNVGCN/ref=sr_1_11?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-11,37 ratings,"['low end', 'sound quality', 'cable', 'bluetooth', 'headphones', 'earphones', 'audio', 'ear', 'drivers', 'noise', 'range', 'truly', 'earbuds', 'heard', 'liking', 'nozzle', 'plus', 'blue', 'customize']"
532,Audio-Technica Solid Bass in-Ear Bluetooth Headphones Black Chrome/Gold,Visit the Audio-Technica Store,$32.99,3.5 out of 5,/Audio-Technica-Solid-Bluetooth-Headphones-Chrome/dp/B0771PLT19/ref=sr_1_45?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298622&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-45,3 ratings,['No Review']
533,"Sony MDR-AS210/B Sport In-ear Headphones, Black",Visit the Sony Store,$13.97,4.4 out of 5,/Sony-MDR-AS210-Sport-Headphones-Black/dp/B01M19O50V/ref=sr_1_19?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-19,"1,058 ratings","['sound quality', 'earbuds', 'stay in place', 'around the ear', 'headphones', 'much better', 'hurt my ears', 'sound is good', 'old ones', 'worth the money', 'earphones', 'pretty good', 'hard plastic', 'ear canal']"
534,"Monster Wireless Earbuds, Clarity 101 AirLinks Bluetooth Earbuds 5.0 with Charging Case,30H Playback Time, Bluetooth Headphones Built-in Mic, Truely Wireless Headphones with Deep Bass for Sport, Grey",Visit the Monster Store,$79.99,4.3 out of 5,/Monster-Wireless-AirLinks-Bluetooth-Headphones/dp/B089PX4C5F/ref=sr_1_2?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-2,21 ratings,"['battery life', 'outside noise', 'fit my ears', 'sound quality', 'ears nicely', 'wireless earbuds', 'earbuds', 'quality is great', 'good sound', 'great sound', 'bass', 'bluetooth', 'crisp', 'unique', 'volume', 'pocket', 'touch']"
535,"Panasonic Earbuds, Black",Visit the Panasonic Store,No Price,No Review,/Panasonic-RP-HV096-K-Earbuds-Black/dp/B00HS4S3YG/ref=sr_1_56?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298335&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-56,No Ratings,['No Review']
536,JVC HA-F71 Stereo Ear Buds (Discontinued by Manufacturer),Visit the JVC Store,No Price,2.7 out of 5,/JVC-HA-F71-Stereo-Discontinued-Manufacturer/dp/B00022RV7G/ref=sr_1_197?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298761&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-197,2 ratings,['No Review']
537,Panasonic Wired Earphones 3.5 mm Jack Black (RP-HJE125E-K),Visit the Panasonic Store,$8.85,4.4 out of 5,/Panasonic-Wired-Earphones-Black-RP-HJE125E-K/dp/B00CBU0IV8/ref=sr_1_6?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-6,"5,555 ratings","['sound quality', 'quality sound', 'ear', 'break', 'buds', 'durable', 'earbud', 'older', 'affordable', 'cord', 'headphones', 'hear', 'value']"
538,Panasonic Canal Type Earphone High Resolution Sound Source Compatible RP-HDE3-T （Brown）,Visit the Panasonic Store,$73.75,3.2 out of 5,/Panasonic-earphone-resolution-compatible-RP-HDE3-T/dp/B01MZ0AZSO/ref=sr_1_76?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298338&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-76,5 ratings,['No Review']
539,Sony IER-M9 in-Ear Monitor Headphones,Visit the Sony Store,$998.00,4.6 out of 5,/Sony-IER-M9-in-Ear-Monitor-Headphones/dp/B07HKRQKSJ/ref=sr_1_219?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298247&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-219,9 ratings,['No Review']
540,"Sony SP600N Wireless Noise Canceling Sports In-Ear Headphones, Black (WI-SP600N/B)",Visit the Sony Store,$67.99,3.6 out of 5,/Sony-Wireless-Canceling-Headphones-WI-SP600N/dp/B079GVBPQV/ref=sr_1_76?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298226&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-76,255 ratings,"['sound quality', 'noise cancelling', 'battery life', 'noise cancellation', 'left side', 'ambient sound', 'easy to use', 'price point', 'ambient noise', 'great sound', 'cancelling and ambient', 'bluetooth headphones']"
541,"Sony WI-C310 Wireless in-Ear Headset/Headphones with mic for Phone Call, White (WI-C310/W)",Visit the Sony Store,$18.00,4.2 out of 5,/Sony-WI-C310-Wireless-Headphones-White/dp/B07Q8TFRM7/ref=sr_1_9?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-9,"1,134 ratings","['battery life', 'sound quality', 'around your neck', 'noise cancellation', 'phone call', 'behind your neck', 'bluetooth headphones', 'great sound', 'stopped working', 'quality is good', 'pretty good', 'fully charged']"
542,Panasonic RP-HJE270-P In-Ear Earbud Ergo-Fit Design Headphone (Pink) (Discontinued by Manufacturer),Visit the Panasonic Store,$14.69,4.7 out of 5,/Panasonic-RP-HJE270-P-Headphone-Discontinued-Manufacturer/dp/B003EM803A/ref=sr_1_46?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298328&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-46,2 ratings,['No Review']
543,Koss 165119 VC20 in-Line Headphones Volume Controller,Visit the Koss Store,$20.45,No Review,/Koss-165119-Line-Headphones-Controller/dp/B00K3ABAKG/ref=sr_1_82?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298266&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-82,No Ratings,['No Review']
544,"JVC Marshmallow Wireless, Earbud Headphones, Water Resistance(IPX4), 8 Hours Long Battery Life, Secure and Comfort Fit with Flexible Soft Neck Band and Memory Form Earpieces - HAFX35BTB (Black)",Visit the JVC Store,$39.99,4 out of 5,/JVC-Marshmallow-Headphones-Resistance-Earpieces/dp/B07NJ39663/ref=sr_1_25?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-25,97 ratings,"['battery life', 'sound quality', 'earbuds', 'stopped working', 'stay in my ears', 'right side', 'around your neck', 'pretty good', 'good quality', 'quality is pretty good', 'sound quality is pretty good']"
545,"Skullcandy Smokin' Buds 2 Noise Isolating Earbuds with in-Line Microphone and Remote, Moisture Resistant, Oval-Shaped and Angled for Long-Term Comfort, Street/Royal Blue/Dark Blue",Visit the Skullcandy Store,No Price,4.3 out of 5,/Skullcandy-Isolating-Microphone-Resistant-Oval-Shaped/dp/B06XQZRG2P/ref=sr_1_76?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298669&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-76,132 ratings,['No Review']
546,Sony MDRZX110NC Noise Cancelling Headphones (Black) Bundle with MDR-EX15AP EX Series Earbuds with Mic (2 Items),Visit the Sony Store,$39.99,No Review,/Sony-MDRZX110NC-Cancelling-Headphones-MDR-EX15AP/dp/B08B41YL3Q/ref=sr_1_120?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298230&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-120,No Ratings,['No Review']
547,OEM Stereo Headphones w/Microphone for Samsung Galaxy S8 S9 S8 Plus S9 Plus Note 8 - Designed by AKG - 100% Original,Visit the SAMSUNG Store,$13.11,3.7 out of 5,/Stereo-Headphones-Microphone-Samsung-Galaxy/dp/B07FDHPPFT/ref=sr_1_27?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298292&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-27,"1,437 ratings","['sound quality', 'waste your money', 'came with my phone', 'stopped working', 'headphones', 'came with my galaxy', 'microphone does not work', 'original ones', 'fell apart', 'second pair', 'good quality', 'like the ones']"
548,JVC HAKD3P Over-Ear Child's Headphones (Pink),Visit the JVC Store,$17.99,1 out of 5,/JVC-HAKD3P-Over-Ear-Childs-Headphones/dp/B016TUPN38/ref=sr_1_191?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298757&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-191,1 rating,['No Review']
549,JVC Kenwood JVC Earbuds 3.5m code HP-F207L-B (japan import),Visit the JVC Store,$39.00,3.4 out of 5,/JVC-Kenwood-Earbuds-HP-F207L-B-japan/dp/B000Y03JOA/ref=sr_1_81?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298744&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-81,70 ratings,['No Review']
550,Samsung Galaxy Buds SM-R170 Bluetooth Earbuds for Android Smartphones (White) (Renewed),Visit the Amazon Renewed Store,No Price,No Review,/Samsung-SM-R170-Bluetooth-Earbuds-Smartphones/dp/B086KXTLPB/ref=sr_1_33?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298292&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-33,No Ratings,['No Review']
551,Audio-Technica ATH-MSR7 GM (Gun-Metal Grey) High Resolution Audio Over-Ear Headphone (Japan Import),Visit the Audio-Technica Store,$278.88,4.3 out of 5,/Audio-Technica-ATH-MSR7-Gun-Metal-Resolution-Headphone/dp/B00OTADUJA/ref=sr_1_68?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298629&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-68,85 ratings,"['high end', 'sound quality', 'audio technica', 'mids and highs', 'build quality', 'pair of headphones', 'closed back', 'great sound', 'really good', 'excellent sound', 'bass quality', 'sound good', 'headphone']"
552,Jabra WAVE Bluetooth Headset- Black [Retail Packaging],Visit the Jabra Store,$192.47,3.8 out of 5,/Jabra-Bluetooth-Headset-Retail-Packaging/dp/B004MCJBJI/ref=sr_1_32?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298475&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-32,"2,203 ratings","['sound quality', 'battery life', 'bluetooth headset', 'bluetooth', 'easy to use', 'stopped working', 'behind the ear', 'highly recommend', 'hands free', 'cell phone', 'wave bluetooth', 'lightweight', 'play music']"
